split,seed,score_source,allocation,decision,budget,system_budget_per_hour,mechanical_budget_per_hour,flight_label,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_00,0,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,mechanical_fault,43,0,0.0,3,1.299568493888889,2.3084585492086385,,
split_00,0,channel_union,agirlikli_sistem,threshold,advisory,10.0,2.0,normal,0,0,,25,6.7653268580555554,3.695312957456328,,
split_00,0,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_00,0,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,external_position_anomaly,50,3,0.06,8,0.7340355269444444,10.898655046440934,14.35645733333333,27.02733099999999
split_00,0,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_00,0,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,mechanical_fault,43,0,0.0,1,1.299568493888889,0.7694861830695462,,
split_00,0,channel_union,agirlikli_sistem,k_of_n,advisory,10.0,2.0,normal,0,0,,16,6.7653268580555554,2.36500029277205,,
split_00,0,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,altitude_anomaly,114,2,0.017543859649122806,8,1.4421181852777778,5.5473955475147525,16.521635500000002,33.043271000000004
split_00,0,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,external_position_anomaly,50,28,0.56,44,0.7340355269444444,59.94260275542514,17.472447464285704,39.08921699999996
split_00,0,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,global_position_anomaly,51,30,0.5882352941176471,65,0.6878973927777778,94.49083639861674,10.570694466666671,36.97577600000001
split_00,0,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,mechanical_fault,43,10,0.23255813953488372,30,1.299568493888889,23.084585492086386,10.195926400000005,27.074017999999995
split_00,0,channel_union,agirlikli_sistem,cusum,advisory,10.0,2.0,normal,0,0,,80,6.7653268580555554,11.825001463860248,,
split_00,0,channel_union,dengeli,threshold,critical,1.33,0.67,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_00,0,channel_union,dengeli,threshold,critical,1.33,0.67,external_position_anomaly,50,0,0.0,0,0.7340355269444444,0.0,,
split_00,0,channel_union,dengeli,threshold,critical,1.33,0.67,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_00,0,channel_union,dengeli,threshold,critical,1.33,0.67,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_00,0,channel_union,dengeli,threshold,critical,1.33,0.67,normal,0,0,,0,6.7653268580555554,0.0,,
split_00,0,channel_union,dengeli,k_of_n,critical,1.33,0.67,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_00,0,channel_union,dengeli,k_of_n,critical,1.33,0.67,external_position_anomaly,50,2,0.04,5,0.7340355269444444,6.811659404025584,20.524343499999993,27.02733099999999
split_00,0,channel_union,dengeli,k_of_n,critical,1.33,0.67,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_00,0,channel_union,dengeli,k_of_n,critical,1.33,0.67,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_00,0,channel_union,dengeli,k_of_n,critical,1.33,0.67,normal,0,0,,3,6.7653268580555554,0.44343755489475933,,
split_00,0,channel_union,dengeli,cusum,critical,1.33,0.67,altitude_anomaly,114,0,0.0,3,1.4421181852777778,2.0802733303180325,,
split_00,0,channel_union,dengeli,cusum,critical,1.33,0.67,external_position_anomaly,50,14,0.28,11,0.7340355269444444,14.985650688856285,29.02339664285713,51.084812
split_00,0,channel_union,dengeli,cusum,critical,1.33,0.67,global_position_anomaly,51,14,0.27450980392156865,41,0.6878973927777778,59.60191218989671,20.643151642857138,44.960684999999984
split_00,0,channel_union,dengeli,cusum,critical,1.33,0.67,mechanical_fault,43,7,0.16279069767441862,18,1.299568493888889,13.85075129525183,10.999297142857127,44.04442399999999
split_00,0,channel_union,dengeli,cusum,critical,1.33,0.67,normal,0,0,,22,6.7653268580555554,3.2518754025615686,,
split_00,0,channel_union,dengeli,threshold,advisory,8.0,4.0,altitude_anomaly,114,0,0.0,6,1.4421181852777778,4.160546660636065,,
split_00,0,channel_union,dengeli,threshold,advisory,8.0,4.0,external_position_anomaly,50,5,0.1,16,0.7340355269444444,21.79731009288187,21.912615600000002,33.531859999999995
split_00,0,channel_union,dengeli,threshold,advisory,8.0,4.0,global_position_anomaly,51,0,0.0,1,0.6878973927777778,1.4537051753633343,,
split_00,0,channel_union,dengeli,threshold,advisory,8.0,4.0,mechanical_fault,43,0,0.0,3,1.299568493888889,2.3084585492086385,,
split_00,0,channel_union,dengeli,threshold,advisory,8.0,4.0,normal,0,0,,29,6.7653268580555554,4.28656303064934,,
split_00,0,channel_union,dengeli,k_of_n,advisory,8.0,4.0,altitude_anomaly,114,1,0.008771929824561403,22,1.4421181852777778,15.25533775566557,3.9614910000000094,3.9614910000000094
split_00,0,channel_union,dengeli,k_of_n,advisory,8.0,4.0,external_position_anomaly,50,4,0.08,12,0.7340355269444444,16.347982569661404,12.754285249999995,27.02733099999999
split_00,0,channel_union,dengeli,k_of_n,advisory,8.0,4.0,global_position_anomaly,51,4,0.0784313725490196,8,0.6878973927777778,11.629641402906675,21.26684700000001,37.999277000000035
split_00,0,channel_union,dengeli,k_of_n,advisory,8.0,4.0,mechanical_fault,43,22,0.5116279069767442,25,1.299568493888889,19.237154576738654,4.18807495454545,37.030945
split_00,0,channel_union,dengeli,k_of_n,advisory,8.0,4.0,normal,0,0,,34,6.7653268580555554,5.0256256221406055,,
split_00,0,channel_union,dengeli,cusum,advisory,8.0,4.0,altitude_anomaly,114,4,0.03508771929824561,14,1.4421181852777778,9.707942208150817,11.002104000000003,35.07483500000001
split_00,0,channel_union,dengeli,cusum,advisory,8.0,4.0,external_position_anomaly,50,28,0.56,45,0.7340355269444444,61.30493463623026,17.655197785714275,41.066805999999985
split_00,0,channel_union,dengeli,cusum,advisory,8.0,4.0,global_position_anomaly,51,29,0.5686274509803921,70,0.6878973927777778,101.7593622754334,9.587887310344831,36.97577600000001
split_00,0,channel_union,dengeli,cusum,advisory,8.0,4.0,mechanical_fault,43,14,0.32558139534883723,43,1.299568493888889,33.087905871990486,8.001873000000002,20.968072000000006
split_00,0,channel_union,dengeli,cusum,advisory,8.0,4.0,normal,0,0,,90,6.7653268580555554,13.30312664684278,,
split_00,0,channel_union,esit,threshold,critical,1.0,1.0,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_00,0,channel_union,esit,threshold,critical,1.0,1.0,external_position_anomaly,50,0,0.0,0,0.7340355269444444,0.0,,
split_00,0,channel_union,esit,threshold,critical,1.0,1.0,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_00,0,channel_union,esit,threshold,critical,1.0,1.0,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_00,0,channel_union,esit,threshold,critical,1.0,1.0,normal,0,0,,0,6.7653268580555554,0.0,,
split_00,0,channel_union,esit,k_of_n,critical,1.0,1.0,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_00,0,channel_union,esit,k_of_n,critical,1.0,1.0,external_position_anomaly,50,2,0.04,5,0.7340355269444444,6.811659404025584,20.524343499999993,27.02733099999999
split_00,0,channel_union,esit,k_of_n,critical,1.0,1.0,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_00,0,channel_union,esit,k_of_n,critical,1.0,1.0,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_00,0,channel_union,esit,k_of_n,critical,1.0,1.0,normal,0,0,,3,6.7653268580555554,0.44343755489475933,,
split_00,0,channel_union,esit,cusum,critical,1.0,1.0,altitude_anomaly,114,0,0.0,3,1.4421181852777778,2.0802733303180325,,
split_00,0,channel_union,esit,cusum,critical,1.0,1.0,external_position_anomaly,50,15,0.3,10,0.7340355269444444,13.623318808051168,36.40149159999999,77.12875600000001
split_00,0,channel_union,esit,cusum,critical,1.0,1.0,global_position_anomaly,51,20,0.39215686274509803,28,0.6878973927777778,40.70374491017336,18.003463200000002,49.952061000000015
split_00,0,channel_union,esit,cusum,critical,1.0,1.0,mechanical_fault,43,8,0.18604651162790697,18,1.299568493888889,13.85075129525183,12.612151124999997,40.08121600000001
split_00,0,channel_union,esit,cusum,critical,1.0,1.0,normal,0,0,,19,6.7653268580555554,2.8084378476668093,,
split_00,0,channel_union,esit,threshold,advisory,6.0,6.0,altitude_anomaly,114,0,0.0,10,1.4421181852777778,6.934244434393441,,
split_00,0,channel_union,esit,threshold,advisory,6.0,6.0,external_position_anomaly,50,5,0.1,16,0.7340355269444444,21.79731009288187,21.912615600000002,33.531859999999995
split_00,0,channel_union,esit,threshold,advisory,6.0,6.0,global_position_anomaly,51,0,0.0,1,0.6878973927777778,1.4537051753633343,,
split_00,0,channel_union,esit,threshold,advisory,6.0,6.0,mechanical_fault,43,0,0.0,3,1.299568493888889,2.3084585492086385,,
split_00,0,channel_union,esit,threshold,advisory,6.0,6.0,normal,0,0,,35,6.7653268580555554,5.173438140438859,,
split_00,0,channel_union,esit,k_of_n,advisory,6.0,6.0,altitude_anomaly,114,2,0.017543859649122806,36,1.4421181852777778,24.963279963816387,1.9807455000000047,3.9614910000000094
split_00,0,channel_union,esit,k_of_n,advisory,6.0,6.0,external_position_anomaly,50,4,0.08,17,0.7340355269444444,23.159641973686988,12.754285249999995,27.02733099999999
split_00,0,channel_union,esit,k_of_n,advisory,6.0,6.0,global_position_anomaly,51,5,0.09803921568627451,10,0.6878973927777778,14.537051753633342,15.0629536,29.95837999999999
split_00,0,channel_union,esit,k_of_n,advisory,6.0,6.0,mechanical_fault,43,20,0.46511627906976744,37,1.299568493888889,28.470988773573207,2.3537751499999997,6.005978999999968
split_00,0,channel_union,esit,k_of_n,advisory,6.0,6.0,normal,0,0,,67,6.7653268580555554,9.903438725982959,,
split_00,0,channel_union,esit,cusum,advisory,6.0,6.0,altitude_anomaly,114,2,0.017543859649122806,28,1.4421181852777778,19.415884416301633,2.486760500000008,3.051936000000012
split_00,0,channel_union,esit,cusum,advisory,6.0,6.0,external_position_anomaly,50,17,0.34,30,0.7340355269444444,40.86995642415351,14.538317117647047,62.099672999999996
split_00,0,channel_union,esit,cusum,advisory,6.0,6.0,global_position_anomaly,51,27,0.5294117647058824,57,0.6878973927777778,82.86119499571005,22.899488962962963,53.989149
split_00,0,channel_union,esit,cusum,advisory,6.0,6.0,mechanical_fault,43,10,0.23255813953488372,59,1.299568493888889,45.39968480110323,7.098818800000008,21.965652000000034
split_00,0,channel_union,esit,cusum,advisory,6.0,6.0,normal,0,0,,77,6.7653268580555554,11.38156390896549,,
